timestamp,soil_moisture,air_temp,humidity,wind_speed,solar_radiation,irrigation_event,flow_l,flow_l_cumulative
2022-09-01 03:00:00,69.52666666666666,18.64,78.36,3.46,0.0,1.0,0.0,55370.1
2022-09-01 04:00:00,69.66333333333334,18.33,79.48,3.38,0.0,1.0,0.0,55370.1
2022-09-01 05:00:00,69.52666666666666,18.06,80.41,3.4,0.0,1.0,0.0,55370.1
2022-09-01 06:00:00,69.25333333333333,17.85,80.91,3.47,0.0,1.0,0.0,55370.1
2022-09-01 07:00:00,69.39,17.68,81.29,3.57,0.0,1.0,0.0,55370.1
2022-09-01 08:00:00,69.39,17.57,81.56,3.75,0.0,1.0,0.0,55370.1
2022-09-01 09:00:00,69.39,17.49,82.01,3.85,0.0,1.0,0.0,55370.1
2022-09-01 10:00:00,69.25333333333333,18.07,79.73,4.15,30.555799999999998,1.0,0.0,55370.1
2022-09-01 11:00:00,69.25333333333333,20.33,70.68,4.51,163.89019999999996,1.0,0.0,55370.1
2022-09-01 12:00:00,69.39,23.96,57.36,5.67,350.0028,1.0,0.0,55370.1
2022-09-01 13:00:00,69.11666666666667,27.44,47.04,6.04,502.7818,1.0,0.0,55370.1
2022-09-01 14:00:00,69.39,30.41,39.88,6.01,627.7827999999998,1.0,0.0,55370.1
2022-09-01 15:00:00,69.39,32.65,34.53,6.08,716.6723999999999,1.0,0.0,55370.1
2022-09-01 16:00:00,69.39,33.9,31.53,6.08,708.3389999999998,1.0,0.0,55370.1
2022-09-01 17:00:00,69.39,34.32,30.32,6.05,638.8939999999999,1.0,0.0,55370.1
2022-09-01 18:00:00,69.52666666666666,34.12,30.66,5.81,458.33699999999993,1.0,0.0,55370.1
2022-09-01 19:00:00,69.8,33.46,32.65,5.1,261.11319999999995,1.0,0.0,55370.1
2022-09-01 20:00:00,69.8,31.34,40.1,3.43,111.112,1.0,0.0,55370.1
2022-09-01 21:00:00,69.8,28.06,51.14,2.53,8.3334,1.0,1.233333333300834,55371.3333333333
2022-09-01 22:00:00,69.66333333333334,27.05,56.32,3.06,0.0,1.0,0.0,55371.3333333333
2022-09-01 23:00:00,69.39,26.08,62.66,3.2,0.0,1.0,0.0,55371.3333333333
2022-09-02 00:00:00,69.39,25.02,69.66,2.72,0.0,1.0,0.0,55371.3333333333
2022-09-02 01:00:00,69.52666666666666,24.17,75.73,2.08,0.0,1.0,0.0,55371.3333333333
2022-09-02 02:00:00,69.39,23.53,80.74,1.5,0.0,1.0,0.0,55371.3333333333
2022-09-02 03:00:00,69.25333333333333,23.15,83.71,0.99,0.0,1.0,0.0,55371.3333333333
2022-09-02 04:00:00,69.25333333333333,22.59,87.25,0.57,0.0,1.0,0.0,55371.3333333333
2022-09-02 05:00:00,69.39,21.9,90.78,1.48,0.0,1.0,0.0,55371.3333333333
2022-09-02 06:00:00,69.52666666666666,21.06,93.53,3.03,0.0,1.0,0.0,55371.3333333333
2022-09-02 07:00:00,71.83999999999999,19.97,94.3,4.63,0.0,1.0,0.0,55371.3333333333
2022-09-02 08:00:00,74.96666666666667,18.75,94.45,5.65,0.0,0.0,0.0,55371.3333333333
2022-09-02 09:00:00,73.60666666666667,17.81,93.7,5.74,0.0,0.0,0.0,55371.3333333333
2022-09-02 10:00:00,73.06,17.39,92.65,5.48,19.4446,0.0,0.0,55371.3333333333
2022-09-02 11:00:00,72.64999999999999,17.53,90.99,5.01,72.22279999999999,0.0,0.0,55371.3333333333
2022-09-02 12:00:00,72.24,17.68,88.04,5.01,144.44559999999998,0.0,0.0,55371.3333333333
2022-09-02 13:00:00,72.10666666666667,17.83,84.1,5.35,233.33519999999996,0.0,0.0,55371.3333333333
2022-09-02 14:00:00,71.84,18.27,78.26,5.66,247.22419999999997,0.0,0.0,55371.3333333333
2022-09-02 15:00:00,71.70333333333333,19.17,70.02,5.94,319.44699999999995,0.0,0.0,55371.3333333333
2022-09-02 16:00:00,71.97333333333334,20.08,63.08,6.17,275.00219999999996,0.0,0.0,55371.3333333333
2022-09-02 17:00:00,72.03999999999999,21.15,58.06,6.41,172.22359999999998,0.0,0.0,55371.3333333333
2022-09-02 18:00:00,71.97333333333334,21.68,55.93,6.45,180.557,0.0,0.0,55371.3333333333
2022-09-02 19:00:00,71.70333333333333,21.6,56.14,6.26,161.11239999999998,0.0,0.0,55371.3333333333
2022-09-02 20:00:00,71.83666666666666,20.8,58.8,5.64,69.445,0.0,0.0,55371.3333333333
2022-09-02 21:00:00,71.70333333333333,19.44,65.29,4.72,8.3334,0.0,0.0,55371.3333333333
2022-09-02 22:00:00,71.56666666666668,18.17,72.91,4.17,0.0,0.0,0.0,55371.3333333333
2022-09-02 23:00:00,71.70333333333333,17.46,77.12,4.03,0.0,0.0,0.0,55371.3333333333
2022-09-03 00:00:00,71.43,17.03,79.49,4.0,0.0,0.0,0.0,55371.3333333333
2022-09-03 01:00:00,71.43,16.61,81.69,4.15,0.0,0.0,0.0,55371.3333333333
2022-09-03 02:00:00,71.43,15.92,84.95,4.34,0.0,0.0,0.0,55371.3333333333
2022-09-03 03:00:00,71.43,14.92,88.71,4.47,0.0,0.0,0.0,55371.3333333333
2022-09-03 04:00:00,71.29333333333334,13.79,90.04,4.63,0.0,0.0,0.0,55371.3333333333
2022-09-03 05:00:00,71.29333333333334,12.7,90.86,4.42,0.0,0.0,0.0,55371.3333333333
2022-09-03 06:00:00,71.225,11.82,91.62,4.19,0.0,0.0,0.0,55371.3333333333
2022-09-03 07:00:00,71.29333333333334,11.12,92.93,3.96,0.0,0.0,0.0,55371.3333333333
2022-09-03 08:00:00,71.29333333333334,10.54,94.47,3.79,0.0,0.0,0.0,55371.3333333333
2022-09-03 09:00:00,70.91749999999999,10.03,95.98,3.51,0.0,0.0,0.0,55371.3333333333
2022-09-03 10:00:00,71.02,10.15,94.89,3.75,41.666999999999994,1.0,0.0,55371.3333333333
2022-09-03 11:00:00,71.02,11.91,86.78,4.42,211.1128,1.0,0.0,55371.3333333333
2022-09-03 12:00:00,70.74666666666667,14.76,69.78,4.98,430.55899999999997,1.0,0.0,55371.3333333333
2022-09-03 13:00:00,70.88333333333333,17.87,53.21,4.95,650.0052,1.0,0.0,55371.3333333333
2022-09-03 14:00:00,70.88333333333333,20.25,40.68,4.76,805.5619999999999,1.0,0.0,55371.3333333333
2022-09-03 15:00:00,70.74666666666667,21.87,33.23,4.64,875.0069999999998,1.0,0.0,55371.3333333333
2022-09-03 16:00:00,71.02,22.85,29.43,4.65,863.8957999999999,1.0,0.0,55371.3333333333
2022-09-03 17:00:00,70.88333333333333,23.23,27.82,4.75,780.5618,1.0,0.0,55371.3333333333
2022-09-03 18:00:00,71.02,23.0,27.56,4.87,633.3383999999999,1.0,0.0,55371.3333333333
2022-09-03 19:00:00,71.02,22.09,28.52,4.94,433.3368,1.0,0.0,55371.3333333333
2022-09-03 20:00:00,71.02,20.34,32.57,4.58,205.55719999999997,1.0,0.0,55371.3333333333
2022-09-03 21:00:00,71.15666666666667,16.93,44.87,3.12,19.4446,1.0,0.0,55371.3333333333
2022-09-03 22:00:00,71.02,14.73,53.91,2.87,0.0,1.0,0.0,55371.3333333333
2022-09-03 23:00:00,70.88333333333333,13.68,58.26,2.94,0.0,1.0,0.0,55371.3333333333
2022-09-04 00:00:00,71.02,12.6,63.33,2.76,0.0,1.0,0.0,55371.3333333333
2022-09-04 01:00:00,70.88333333333333,11.64,67.49,2.59,0.0,1.0,0.0,55371.3333333333
2022-09-04 02:00:00,70.88333333333333,10.79,70.78,2.44,0.0,1.0,0.0,55371.3333333333
2022-09-04 03:00:00,70.61,10.08,73.16,2.44,0.0,1.0,0.0,55371.3333333333
2022-09-04 04:00:00,70.33666666666666,9.42,75.48,2.51,0.0,1.0,0.0,55371.3333333333
2022-09-04 05:00:00,70.47333333333334,8.73,78.32,2.44,0.0,1.0,0.0,55371.3333333333
2022-09-04 06:00:00,70.47333333333334,8.06,80.88,2.3,0.0,1.0,0.0,55371.3333333333
2022-09-04 07:00:00,70.2,7.45,82.58,2.19,0.0,1.0,0.0,55371.3333333333
2022-09-04 08:00:00,70.2,6.9,83.48,2.1,0.0,1.0,0.0,55371.3333333333
2022-09-04 09:00:00,69.93333333333334,6.41,84.19,2.03,0.0,1.0,0.0,55371.3333333333
2022-09-04 10:00:00,70.06666666666666,7.4,77.59,2.73,47.2226,1.0,0.0,55371.3333333333
2022-09-04 11:00:00,69.8,10.04,63.21,3.6,141.6678,1.0,0.0,55371.3333333333
2022-09-04 12:00:00,69.93333333333334,12.76,50.38,3.71,186.1126,1.0,0.0,55371.3333333333
2022-09-04 13:00:00,69.8,15.33,40.97,3.21,338.8916,1.0,0.0,55371.3333333333
2022-09-04 14:00:00,69.8,17.91,33.42,2.79,458.33699999999993,1.0,0.0,55371.3333333333
2022-09-04 15:00:00,70.06666666666666,19.95,28.3,2.59,469.44819999999993,1.0,0.0,55371.3333333333
2022-09-04 16:00:00,69.93333333333334,21.39,25.18,2.54,408.3366,1.0,0.0,55371.3333333333
2022-09-04 17:00:00,69.93333333333334,22.13,23.98,2.53,361.114,1.0,0.0,55371.3333333333
2022-09-04 18:00:00,69.93333333333334,22.27,23.94,2.61,386.1141999999999,1.0,0.0,55371.3333333333
2022-09-04 19:00:00,70.2,21.85,24.68,2.75,225.0018,1.0,0.0,55371.3333333333
2022-09-04 20:00:00,69.93333333333334,20.37,31.56,2.39,100.00079999999998,1.0,0.0,55371.3333333333
2022-09-04 21:00:00,70.06666666666666,16.08,52.0,1.53,11.111199999999998,1.0,0.0,55371.3333333333
2022-09-04 22:00:00,70.06666666666666,14.1,57.4,1.84,0.0,1.0,0.0,55371.3333333333
2022-09-04 23:00:00,70.06666666666666,13.22,61.56,2.06,0.0,1.0,0.0,55371.3333333333
2022-09-05 00:00:00,69.8,12.23,67.53,1.91,0.0,1.0,0.0,55371.3333333333
2022-09-05 01:00:00,69.93333333333334,11.28,73.25,1.6,0.0,1.0,0.0,55371.3333333333
2022-09-05 02:00:00,70.0,10.51,77.63,1.31,0.0,1.0,0.0,55371.3333333333
2022-09-05 03:00:00,,9.95,80.07,1.13,0.0,,,
2022-09-05 04:00:00,,9.51,81.77,1.07,0.0,,,
2022-09-05 05:00:00,,9.26,82.85,1.07,0.0,,,
2022-09-05 06:00:00,,9.18,83.39,1.17,0.0,,,
2022-09-05 07:00:00,,9.03,83.77,1.31,0.0,,,
2022-09-05 08:00:00,,8.74,84.4,1.41,0.0,,,
2022-09-05 09:00:00,,8.73,84.75,1.36,0.0,,,
2022-09-05 10:00:00,,9.48,82.67,1.4,36.111399999999996,,,
2022-09-05 11:00:00,,11.14,74.43,1.07,119.44539999999999,,,
2022-09-05 12:00:00,,13.27,67.04,1.24,169.4458,,,
2022-09-05 13:00:00,,17.11,51.06,0.4,336.11379999999997,,,
2022-09-05 14:00:00,,18.71,45.74,0.81,355.55839999999995,,,
2022-09-05 15:00:00,,19.38,45.35,1.36,386.1141999999999,,,
2022-09-05 16:00:00,,20.98,41.11,1.49,422.2256,,,
2022-09-05 17:00:00,,22.06,38.51,1.33,350.0028,,,
2022-09-05 18:00:00,,22.33,39.05,1.4,280.5578,,,
2022-09-05 19:00:00,,21.93,41.71,1.62,183.3348,,,
2022-09-05 20:00:00,,20.82,47.33,1.64,102.77859999999998,,,
2022-09-05 21:00:00,,17.17,68.81,1.04,13.889,,,
2022-09-05 22:00:00,,15.22,75.92,1.3,0.0,,,
2022-09-05 23:00:00,,14.45,81.87,1.5,0.0,,,
2022-09-06 00:00:00,,13.83,87.28,1.61,0.0,,,
2022-09-06 01:00:00,,13.23,91.72,1.62,0.0,,,
2022-09-06 02:00:00,,12.63,95.73,1.53,0.0,,,
2022-09-06 03:00:00,,12.04,99.86,1.31,0.0,,,
2022-09-06 04:00:00,,11.58,100.0,1.1,0.0,,,
2022-09-06 05:00:00,,11.3,100.0,1.03,0.0,,,
2022-09-06 06:00:00,,11.01,100.0,1.03,0.0,,,
2022-09-06 07:00:00,,10.66,100.0,1.07,0.0,,,
2022-09-06 08:00:00,,10.36,100.0,1.11,0.0,,,
2022-09-06 09:00:00,,10.08,100.0,1.17,0.0,,,
2022-09-06 10:00:00,,11.42,100.0,1.21,50.00039999999999,,,
2022-09-06 11:00:00,,15.43,88.25,2.38,227.77959999999996,,,
2022-09-06 12:00:00,,19.36,70.7,1.99,433.3368,,,
2022-09-06 13:00:00,,22.42,51.16,1.4,602.7825999999999,,,
2022-09-06 14:00:00,,24.43,40.11,1.0,755.5616,,,
2022-09-06 15:00:00,,25.74,34.78,0.67,869.4513999999999,,,
2022-09-06 16:00:00,,26.51,31.43,0.41,836.1177999999999,,,
2022-09-06 17:00:00,,26.9,29.13,0.35,752.7837999999999,,,
2022-09-06 18:00:00,,26.77,27.96,0.47,586.1157999999999,,,
2022-09-06 19:00:00,,26.11,28.06,0.57,391.66979999999995,,,
2022-09-06 20:00:00,,24.8,32.22,0.61,186.1126,,,
2022-09-06 21:00:00,,21.49,47.41,0.83,16.6668,,,
2022-09-06 22:00:00,,18.83,55.25,1.18,0.0,,,
2022-09-06 23:00:00,,17.22,62.38,1.3,0.0,,,
2022-09-07 00:00:00,,16.33,68.33,1.45,0.0,,,
2022-09-07 01:00:00,,15.71,76.62,1.53,0.0,,,
2022-09-07 02:00:00,,15.16,87.68,1.54,0.0,,,
2022-09-07 03:00:00,,14.63,98.72,1.54,0.0,,,
2022-09-07 04:00:00,,14.09,100.0,1.52,0.0,,,
2022-09-07 05:00:00,,13.67,100.0,1.5,0.0,,,
2022-09-07 06:00:00,,13.4,100.0,1.51,0.0,,,
2022-09-07 07:00:00,,13.23,100.0,1.6,0.0,,,
2022-09-07 08:00:00,,13.13,100.0,1.73,0.0,,,
2022-09-07 09:00:00,,13.13,100.0,1.92,0.0,,,
2022-09-07 10:00:00,,14.77,100.0,2.69,58.33379999999999,,,
2022-09-07 11:00:00,,18.12,85.84,3.64,250.00199999999998,,,
2022-09-07 12:00:00,,22.02,67.25,4.11,469.44819999999993,,,
2022-09-07 13:00:00,,24.98,52.68,3.82,658.3385999999999,,,
2022-09-07 14:00:00,,27.24,42.81,3.38,783.3395999999999,,,
2022-09-07 15:00:00,,28.91,35.84,3.02,861.1179999999999,,,
2022-09-07 16:00:00,,29.97,31.57,2.73,847.2289999999998,,,
2022-09-07 17:00:00,70.0,30.55,29.3,2.5,758.3394,1.0,,56113.4333333333
2022-09-07 18:00:00,76.125,30.65,28.41,2.35,605.5604,0.0,363.0333333334056,56476.4666666667
2022-09-07 19:00:00,74.96333333333332,30.08,29.7,2.33,397.2253999999999,0.0,0.0,56476.4666666667
2022-09-07 20:00:00,74.69,28.19,38.9,1.76,175.0014,0.0,0.0,56476.4666666667
2022-09-07 21:00:00,74.29,23.54,56.51,1.57,16.6668,0.0,0.0,56476.4666666667
2022-09-07 22:00:00,73.88,22.13,58.42,2.29,0.0,0.0,0.0,56476.4666666667
2022-09-07 23:00:00,73.19666666666667,21.86,60.97,3.01,0.0,0.0,0.0,56476.4666666667
2022-09-08 00:00:00,73.06,21.41,65.6,3.48,0.0,0.0,0.0,56476.4666666667
2022-09-08 01:00:00,72.65,20.93,70.16,3.76,0.0,0.0,0.0,56476.4666666667
2022-09-08 02:00:00,72.24,20.56,73.51,3.89,0.0,0.0,0.0,56476.4666666667
2022-09-08 03:00:00,72.10666666666667,20.17,76.33,3.81,0.0,0.0,0.0,56476.4666666667
2022-09-08 04:00:00,72.10666666666667,19.74,79.09,3.73,0.0,0.0,0.0,56476.4666666667
2022-09-08 05:00:00,71.84,19.33,81.86,3.8,0.0,0.0,0.0,56476.4666666667
2022-09-08 06:00:00,71.56666666666668,18.99,83.79,3.91,0.0,0.0,0.0,56476.4666666667
2022-09-08 07:00:00,71.56666666666668,18.74,84.88,4.01,0.0,0.0,0.0,56476.4666666667
2022-09-08 08:00:00,71.43,18.62,84.8,3.98,0.0,0.0,0.0,56476.4666666667
2022-09-08 09:00:00,71.29333333333334,18.65,84.02,4.09,0.0,0.0,0.0,56476.4666666667
2022-09-08 10:00:00,71.43,19.23,80.94,4.54,38.8892,0.0,0.0,56476.4666666667
2022-09-08 11:00:00,71.43,21.19,72.37,4.79,177.77919999999997,0.0,0.0,56476.4666666667
2022-09-08 12:00:00,71.29333333333334,24.12,61.27,4.56,297.2246,0.0,0.0,56476.4666666667
2022-09-08 13:00:00,71.43,27.32,50.92,5.23,480.5593999999999,0.0,0.0,56476.4666666667
2022-09-08 14:00:00,71.02,31.0,40.12,6.26,597.2269999999999,0.0,0.0,56476.4666666667
2022-09-08 15:00:00,71.02,34.22,32.49,7.19,641.6718,0.0,0.06666666659293696,56476.5333333333
2022-09-08 16:00:00,71.15666666666667,35.91,29.26,7.6,633.3383999999999,0.0,0.0,56476.5333333333
2022-09-08 17:00:00,71.29333333333334,36.47,28.42,7.55,541.6709999999999,0.0,0.0,56476.5333333333
2022-09-08 18:00:00,71.29333333333334,36.17,29.27,7.05,388.89199999999994,0.0,0.0,56476.5333333333
2022-09-08 19:00:00,73.33333333333333,35.07,32.11,5.84,230.55739999999997,0.0,1305.800000000003,57782.3333333333
2022-09-08 20:00:00,80.54333333333334,32.72,38.1,4.42,86.11179999999999,0.0,1124.0,58906.3333333333
2022-09-08 21:00:00,80.95,30.09,44.88,3.88,8.3334,0.0,532.3666666666977,59438.7
2022-09-08 22:00:00,78.09333333333333,28.92,47.8,4.21,0.0,0.0,0.0,59438.7
2022-09-08 23:00:00,75.92,27.86,50.83,4.08,0.0,0.0,0.0,59438.7
2022-09-09 00:00:00,74.96333333333332,26.83,53.87,3.9,0.0,0.0,0.0,59438.7
2022-09-09 01:00:00,74.42333333333333,26.02,56.18,3.87,0.0,0.0,0.0,59438.7
2022-09-09 02:00:00,73.60666666666667,25.53,57.38,4.1,0.0,0.0,0.0,59438.7
2022-09-09 03:00:00,73.06,24.7,60.21,3.79,0.0,0.0,0.0,59438.7
2022-09-09 04:00:00,73.06,24.12,62.34,3.03,0.0,0.0,0.0,59438.7
2022-09-09 05:00:00,72.65,23.34,67.08,1.46,0.0,0.0,0.0,59438.7
2022-09-09 06:00:00,72.65,22.57,68.68,2.22,0.0,0.0,0.0,59438.7
2022-09-09 07:00:00,72.51333333333334,20.85,68.58,3.84,0.0,0.0,0.0,59438.7
2022-09-09 08:00:00,72.24,18.77,69.2,4.26,0.0,0.0,0.0,59438.7
2022-09-09 09:00:00,72.10666666666667,17.48,66.48,4.08,0.0,0.0,0.0,59438.7
2022-09-09 10:00:00,71.97333333333334,17.17,64.06,4.12,25.000199999999996,0.0,0.0,59438.7
2022-09-09 11:00:00,71.56666666666668,17.83,59.58,4.96,111.112,0.0,0.0,59438.7
2022-09-09 12:00:00,71.56666666666668,19.18,55.17,5.26,200.00159999999997,0.0,0.0,59438.7
2022-09-09 13:00:00,71.15666666666667,20.93,51.65,5.05,291.669,0.0,0.0,59438.7
2022-09-09 14:00:00,71.15666666666667,22.65,48.69,4.93,369.44739999999996,0.0,238.83333333329938,59677.5333333333
2022-09-09 15:00:00,71.43,23.96,46.69,5.03,416.66999999999996,0.0,242.96666666670353,59920.5
2022-09-09 16:00:00,74.55666666666667,24.74,45.83,5.17,330.55819999999994,0.0,304.3333333332994,60224.8333333333
2022-09-09 17:00:00,74.56,24.94,46.03,5.32,205.55719999999997,0.0,45.266666666699166,60270.1
2022-09-09 18:00:00,74.01666666666667,24.58,47.14,5.37,108.3342,0.0,18.13333333330229,60288.2333333333
2022-09-09 19:00:00,73.60666666666667,23.76,49.01,5.28,63.889399999999995,0.0,0.0,60288.2333333333
2022-09-09 20:00:00,73.47,22.52,51.76,5.11,22.222399999999997,0.0,0.0,60288.2333333333
2022-09-09 21:00:00,73.19666666666667,20.96,55.72,4.65,2.7777999999999996,0.0,0.0,60288.2333333333
2022-09-09 22:00:00,72.51333333333334,19.6,60.05,4.29,0.0,0.0,0.0,60288.2333333333
2022-09-09 23:00:00,72.2425,18.47,64.28,4.08,0.0,0.0,0.0,60288.2333333333
2022-09-10 00:00:00,71.84,17.51,68.2,4.16,0.0,0.0,0.0,60288.2333333333
2022-09-10 01:00:00,71.635,16.69,71.55,4.3,0.0,0.0,0.0,60288.2333333333
2022-09-10 02:00:00,71.43,15.98,74.65,4.54,0.0,0.0,0.0,60288.2333333333
2022-09-10 03:00:00,71.43,15.29,74.83,5.33,0.0,0.0,0.0,60288.2333333333
2022-09-10 04:00:00,71.29333333333334,14.45,72.39,5.45,0.0,0.0,0.0,60288.2333333333
2022-09-10 05:00:00,71.02,13.59,67.67,5.32,0.0,0.0,0.0,60288.2333333333
2022-09-10 06:00:00,70.88333333333333,12.89,65.96,4.89,0.0,1.0,0.0,60288.2333333333
2022-09-10 07:00:00,70.88333333333333,12.38,66.85,4.55,0.0,1.0,0.0,60288.2333333333
2022-09-10 08:00:00,70.74666666666667,11.94,68.72,4.3,0.0,1.0,0.0,60288.2333333333
2022-09-10 09:00:00,70.74666666666667,11.36,72.16,4.06,0.0,1.0,0.0,60288.2333333333
2022-09-10 10:00:00,70.47333333333334,11.08,73.79,4.12,61.111599999999996,1.0,0.0,60288.2333333333
2022-09-10 11:00:00,70.405,12.15,65.71,4.76,250.00199999999998,1.0,0.0,60288.2333333333
2022-09-10 12:00:00,70.2,14.14,53.53,4.86,475.00379999999996,1.0,0.0,60288.2333333333
2022-09-10 13:00:00,74.14999999999999,16.28,42.38,4.76,658.3385999999999,1.0,1273.4333333333998,61561.6666666667
2022-09-10 14:00:00,77.14333333333333,18.43,33.77,4.67,788.8951999999999,1.0,181.59999999999854,61743.2666666667
2022-09-10 15:00:00,75.10000000000001,20.33,28.08,4.67,852.7845999999998,0.0,0.0,61743.2666666667
2022-09-10 16:00:00,74.01666666666667,21.59,24.9,4.73,841.6733999999999,0.0,0.0,61743.2666666667
2022-09-10 17:00:00,73.60666666666667,22.15,23.5,4.78,758.3394,0.0,0.0,61743.2666666667
2022-09-10 18:00:00,73.06,21.99,23.53,4.79,575.0045999999999,0.0,0.0,61743.2666666667
2022-09-10 19:00:00,72.64999999999999,21.16,24.74,4.64,386.1141999999999,0.0,0.0,61743.2666666667
2022-09-10 20:00:00,72.24,19.69,28.0,4.23,183.3348,0.0,0.0,61743.2666666667
2022-09-10 21:00:00,72.10666666666667,16.56,40.17,2.74,19.4446,0.0,0.0,61743.2666666667
2022-09-10 22:00:00,71.70333333333333,14.43,50.09,2.51,0.0,0.0,0.0,61743.2666666667
2022-09-10 23:00:00,71.15666666666667,13.46,55.15,2.48,0.0,0.0,0.0,61743.2666666667
2022-09-11 00:00:00,71.15666666666667,12.51,60.48,2.26,0.0,0.0,0.0,61743.2666666667
2022-09-11 01:00:00,70.88333333333333,11.67,65.34,2.01,0.0,0.0,0.0,61743.2666666667
2022-09-11 02:00:00,70.61,10.96,69.6,1.83,0.0,1.0,0.0,61743.2666666667
2022-09-11 03:00:00,70.33666666666666,10.52,72.18,1.77,0.0,1.0,0.0,61743.2666666667
2022-09-11 04:00:00,70.33666666666666,10.15,74.08,1.7,0.0,1.0,0.0,61743.2666666667
2022-09-11 05:00:00,75.64333333333333,9.7,76.04,1.71,0.0,1.0,1631.066666666702,63374.3333333334
2022-09-11 06:00:00,78.64,9.29,77.45,1.81,0.0,0.0,74.86666666659585,63449.2
2022-09-11 07:00:00,75.23666666666666,9.04,78.18,1.91,0.0,0.0,0.0,63449.2
2022-09-11 08:00:00,74.01333333333334,8.73,79.69,1.87,0.0,0.0,0.0,63449.2
2022-09-11 09:00:00,73.33333333333333,8.6,80.94,1.7,0.0,0.0,0.0,63449.2
2022-09-11 10:00:00,72.65,9.51,76.1,2.25,63.889399999999995,0.0,0.0,63449.2
2022-09-11 11:00:00,72.24,11.7,66.59,2.3,241.66859999999997,0.0,0.0,63449.2
2022-09-11 12:00:00,71.97333333333334,14.78,53.79,2.32,447.2258,0.0,0.0,63449.2
2022-09-11 13:00:00,71.56666666666668,16.97,46.66,1.66,616.6716,0.0,0.0,63449.2
2022-09-11 14:00:00,71.29333333333334,19.5,37.73,0.94,688.8943999999999,0.0,0.0,63449.2
2022-09-11 15:00:00,71.43,21.05,33.4,0.85,669.4498,0.0,0.0,63449.2
2022-09-11 16:00:00,71.15666666666667,22.81,30.59,0.7,741.6725999999999,0.0,0.0,63449.2
2022-09-11 17:00:00,71.02,24.19,28.22,1.02,683.3387999999999,0.0,0.0,63449.2
2022-09-11 18:00:00,71.02,24.72,26.9,0.91,563.8933999999999,0.0,0.0,63449.2
2022-09-11 19:00:00,71.02,24.59,27.41,1.4,369.44739999999996,0.0,0.0,63449.2
2022-09-11 20:00:00,70.88333333333333,23.3,32.58,1.64,169.4458,1.0,0.0,63449.2
2022-09-11 21:00:00,70.61,19.17,51.54,1.41,16.6668,1.0,0.0,63449.2
2022-09-11 22:00:00,70.33666666666666,17.31,52.85,2.06,0.0,1.0,0.0,63449.2
2022-09-11 23:00:00,70.33666666666666,16.48,55.74,2.28,0.0,1.0,0.0,63449.2
2022-09-12 00:00:00,70.06666666666666,15.45,61.66,1.98,0.0,1.0,0.0,63449.2
2022-09-12 01:00:00,70.75,14.53,67.58,1.65,0.0,1.0,912.366666666705,64361.5666666667
2022-09-12 02:00:00,78.09666666666666,13.8,72.88,1.39,0.0,1.0,457.40000000000146,64818.9666666667
2022-09-12 03:00:00,75.24,13.27,77.12,1.17,0.0,0.0,0.0,64818.9666666667
2022-09-12 04:00:00,74.14999999999999,12.94,79.76,1.07,0.0,0.0,0.0,64818.9666666667
2022-09-12 05:00:00,73.19666666666667,12.66,81.55,1.06,0.0,0.0,0.0,64818.9666666667
2022-09-12 06:00:00,72.65,12.48,82.94,1.07,0.0,0.0,0.0,64818.9666666667
2022-09-12 07:00:00,72.24333333333334,12.36,83.91,1.07,0.0,0.0,0.0,64818.9666666667
2022-09-12 08:00:00,71.84,12.09,85.2,1.13,0.0,0.0,0.0,64818.9666666667
2022-09-12 09:00:00,71.56666666666668,11.71,86.7,1.18,0.0,0.0,0.0,64818.9666666667
2022-09-12 10:00:00,71.29333333333334,12.61,82.85,1.49,44.444799999999994,0.0,0.0,64818.9666666667
2022-09-12 11:00:00,71.02,14.67,71.72,1.92,130.55659999999997,0.0,0.0,64818.9666666667
2022-09-12 12:00:00,70.88333333333333,17.76,57.65,1.78,225.0018,1.0,630.8666666666977,65449.8333333334
2022-09-12 13:00:00,77.27666666666666,21.24,37.44,2.53,366.6696,1.0,345.23333333329356,65795.0666666667
2022-09-12 14:00:00,74.96333333333332,23.06,32.59,2.59,619.4494,0.0,0.0,65795.0666666667
2022-09-12 15:00:00,73.74333333333333,24.62,29.03,2.5,777.7839999999999,0.0,0.0,65795.0666666667
2022-09-12 16:00:00,73.06,25.87,26.45,2.48,844.4512,0.0,0.0,65795.0666666667
2022-09-12 17:00:00,72.37666666666667,26.51,25.07,2.42,775.0061999999999,0.0,0.0,65795.0666666667
2022-09-12 18:00:00,72.445,26.63,24.69,2.44,625.0049999999999,0.0,0.0,65795.0666666667
2022-09-12 19:00:00,71.97333333333334,26.04,25.46,2.62,430.55899999999997,0.0,0.0,65795.0666666667
2022-09-12 20:00:00,71.70333333333333,24.47,30.86,2.32,205.55719999999997,0.0,0.0,65795.0666666667
2022-09-12 21:00:00,71.43,19.98,50.42,1.44,22.222399999999997,0.0,0.0,65795.0666666667
2022-09-12 22:00:00,71.15666666666667,17.61,54.38,1.82,0.0,0.0,0.0,65795.0666666667
2022-09-12 23:00:00,70.88333333333333,16.74,56.66,2.17,0.0,1.0,70.90000000000873,65865.9666666667
2022-09-13 00:00:00,74.96333333333332,15.81,62.38,2.25,0.0,1.0,1378.6666666667006,67244.6333333334
2022-09-13 01:00:00,78.09333333333333,14.91,68.94,2.08,0.0,0.0,0.0,67244.6333333334
